Executor;ID;Expression;Time
BParser no vectorization;28;atan(v1);0.38658099999999995
BParser no vectorization;29;ceil(v1);0.06501885
BParser no vectorization;30;floor(v1);0.06502705
BParser no vectorization;31;isnan(v1);0.02558825
BParser no vectorization;32;isinf(v1);0.0322843
BParser no vectorization;33;sgn(v1);0.0325414
BParser no vectorization;34;atan2(v1, v2);0.799737
BParser no vectorization;35;v1 ** v2;0.501684
BParser no vectorization;36;maximum(v1, v2);0.04277935
BParser no vectorization;37;minimum(v1, v2);0.03283835
BParser no vectorization;38;v3 if v1 == v2 else v4;0.105846
BParser no vectorization;39;cv1 + v1 + v2 - v3;0.1008425
BParser no vectorization;40;cs1 - v1 + v2 * v3;0.0982382
BParser no vectorization;41;cs1 * v1 / v2;0.07416875
BParser no vectorization;42;cv1 / v1 * v2 / v3;0.118583
BParser no vectorization;43;v1 + v2 + v3 + v4;0.0986367
BParser no vectorization;44;3 * v1 + cs1 * v2 + v3 + 2.5 * v4;0.1975785
BParser_OLD;0;-v1;0.0164026
BParser_OLD;1;v1 + v2;0.02273955
BParser_OLD;2;v1 - v2;0.0225316
BParser_OLD;3;v1 * v2;0.0225259
BParser_OLD;4;v1 / v2;0.0412122
BParser_OLD;5;v1 % v2;0.169519
BParser_OLD;6;(v1 == v2);0.0673097
BParser_OLD;7;v1 != v2;0.062736
BParser_OLD;8;v1 < v2;0.0474579
BParser_OLD;9;v1 <= v2;0.0470551
BParser_OLD;10;v1 > v2;0.04729029999999999
BParser_OLD;11;v1 >= v2;0.047276200000000004
BParser_OLD;12;not (v1 == v2);0.10707549999999999
BParser_OLD;13;v1 or v2;0.0225503
BParser_OLD;14;v1 and v2;0.022523500000000002
BParser_OLD;15;abs(v1);0.01640575
BParser_OLD;16;sqrt(v1);0.0617253
BParser_OLD;17;exp(v1);0.2598235
BParser_OLD;18;log(v1);0.19102999999999998
BParser_OLD;19;log10(v1);0.3461775
BParser_OLD;20;sin(v1);0.4232095
BParser_OLD;21;sinh(v1);0.2940925
BParser_OLD;22;asin(v1);0.23109849999999998
BParser_OLD;23;cos(v1);0.42892600000000003
BParser_OLD;24;cosh(v1);0.26928949999999996
BParser_OLD;25;acos(v1);0.2235685
BParser_OLD;26;tan(v1);0.9002604999999999
BParser_OLD;27;tanh(v1);0.1072905
BParser_OLD;28;atan(v1);0.3816235
BParser_OLD;29;ceil(v1);0.018919699999999998
BParser_OLD;30;floor(v1);0.0192719
BParser_OLD;31;isnan(v1);0.0205964
BParser_OLD;32;isinf(v1);0.027074550000000003
BParser_OLD;33;sgn(v1);0.02523015
BParser_OLD;34;atan2(v1, v2);0.79035
BParser_OLD;35;v1 ** v2;0.4757135
BParser_OLD;36;maximum(v1, v2);0.022906999999999997
BParser_OLD;37;minimum(v1, v2);0.02297055
BParser_OLD;38;v3 if v1 == v2 else v4;0.09767595
BParser_OLD;39;cv1 + v1 + v2 - v3;0.06350035
BParser_OLD;40;cs1 - v1 + v2 * v3;0.06332425
BParser_OLD;41;cs1 * v1 / v2;0.06162445
BParser_OLD;42;cv1 / v1 * v2 / v3;0.103745
BParser_OLD;43;v1 + v2 + v3 + v4;0.0635876
BParser_OLD;44;3 * v1 + cs1 * v2 + v3 + 2.5 * v4;0.129224
C++;0;-v1;0.0231406
C++;1;v1 + v2;0.0238438
C++;2;v1 - v2;0.024644399999999997
C++;3;v1 * v2;0.0236913
C++;4;v1 / v2;0.0412461
C++;5;v1 % v2;0.19515149999999998
C++;6;(v1 == v2);0.0292672
C++;7;v1 != v2;0.0340331
C++;8;v1 < v2;0.03360105
C++;9;v1 <= v2;0.0336276
C++;10;v1 > v2;0.043953599999999995
C++;11;v1 >= v2;0.04399785
C++;12;not (v1 == v2);0.0341389
C++;13;v1 or v2;0.058959
C++;14;v1 and v2;0.05891315
C++;15;abs(v1);0.022882
C++;16;sqrt(v1);0.07039139999999999
C++;17;exp(v1);0.26331099999999996
C++;18;log(v1);0.2061365
C++;19;log10(v1);0.35680999999999996
C++;20;sin(v1);0.431929
C++;21;sinh(v1);0.3145755
C++;22;asin(v1);0.2373635
C++;23;cos(v1);0.43156
C++;24;cosh(v1);0.2858825
C++;25;acos(v1);0.22873500000000002
C++;26;tan(v1);0.9444265000000001
C++;27;tanh(v1);0.11743899999999999
C++;28;atan(v1);0.3782715
C++;29;ceil(v1);0.0627114
C++;30;floor(v1);0.06585350000000001
C++;31;isnan(v1);0.0321489
C++;32;isinf(v1);0.04014255
C++;33;sgn(v1);0.02705955
C++;34;atan2(v1, v2);0.823972
C++;35;v1 ** v2;0.49902599999999997
C++;36;maximum(v1, v2);0.03479865
C++;37;minimum(v1, v2);0.02668955
C++;38;v3 if v1 == v2 else v4;0.040713250000000006
C++;39;cv1 + v1 + v2 - v3;0.04073485
C++;40;cs1 - v1 + v2 * v3;0.035853499999999996
C++;41;cs1 * v1 / v2;0.0413202
C++;42;cv1 / v1 * v2 / v3;0.08319295
C++;43;v1 + v2 + v3 + v4;0.04007475
C++;44;3 * v1 + cs1 * v2 + v3 + 2.5 * v4;0.05406925
