Executor;ID;Expression;Time
BParser no vectorization;29;floor(v1);0.07351279999999999
BParser no vectorization;30;isnan(v1);0.0312116
BParser no vectorization;31;isinf(v1);0.0334235
BParser no vectorization;32;sgn(v1);0.0317932
BParser no vectorization;33;atan2(v1, v2);0.6787595
BParser no vectorization;34;maximum(v1, v2);0.0366871
BParser no vectorization;35;minimum(v1, v2);0.03643625
BParser no vectorization;36;v1 % v2;0.184459
BParser no vectorization;37;v1 ** v2;0.5081235
BParser no vectorization;38;v3 if v1 == v2 else v4;0.116104
BParser no vectorization;39;cv1 + v1;0.0368421
BParser no vectorization;40;cs1 - v1;0.0365225
BParser no vectorization;41;cs1 * v1;0.03629065
BParser no vectorization;42;cv1 / v1;0.05011715
BParser no vectorization;43;v1 + v2 + v3 + v4;0.1053785
BParser no vectorization;44;3 * v1 + cs1 * v2 + v3 + 2.5 * v4;0.2096115
BParser_OLD;0;-v1;0.018644149999999998
BParser_OLD;1;v1 + v2;0.02587565
BParser_OLD;2;v1 - v2;0.02623485
BParser_OLD;3;v1 * v2;0.025994450000000002
BParser_OLD;4;v1 / v2;0.0485942
BParser_OLD;5;(v1 == v2);0.056346400000000005
BParser_OLD;6;v1 != v2;0.055751049999999996
BParser_OLD;7;v1 < v2;0.0521088
BParser_OLD;8;v1 <= v2;0.0521808
BParser_OLD;9;v1 > v2;0.05293
BParser_OLD;10;v1 >= v2;0.05307115
BParser_OLD;11;not (v1 == v2);0.08286115
BParser_OLD;12;v1 or v2;0.02635515
BParser_OLD;13;v1 and v2;0.0263117
BParser_OLD;14;abs(v1);0.018684199999999998
BParser_OLD;15;sqrt(v1);0.0812979
BParser_OLD;16;exp(v1);0.275176
BParser_OLD;17;log(v1);0.21715099999999998
BParser_OLD;18;log10(v1);0.3582085
BParser_OLD;19;sin(v1);0.5126219999999999
BParser_OLD;20;sinh(v1);0.35284899999999997
BParser_OLD;21;asin(v1);0.36482000000000003
BParser_OLD;22;cos(v1);0.57203
BParser_OLD;23;cosh(v1);0.33359099999999997
BParser_OLD;24;acos(v1);0.353561
BParser_OLD;25;tan(v1);0.6565325
BParser_OLD;26;tanh(v1);0.11909600000000001
BParser_OLD;27;atan(v1);0.3056995
BParser_OLD;28;ceil(v1);0.0234088
BParser_OLD;29;floor(v1);0.02461915
BParser_OLD;30;isnan(v1);0.0239989
BParser_OLD;31;isinf(v1);0.0318217
BParser_OLD;32;sgn(v1);0.023639550000000002
BParser_OLD;33;atan2(v1, v2);0.689656
BParser_OLD;34;maximum(v1, v2);0.02608355
BParser_OLD;35;minimum(v1, v2);0.026020849999999998
BParser_OLD;36;v1 % v2;0.179313
BParser_OLD;37;v1 ** v2;0.498587
BParser_OLD;38;v3 if v1 == v2 else v4;0.0907059
BParser_OLD;39;cv1 + v1;0.0234088
BParser_OLD;40;cs1 - v1;0.024560600000000002
BParser_OLD;41;cs1 * v1;0.0238535
BParser_OLD;42;cv1 / v1;0.04812905
BParser_OLD;43;v1 + v2 + v3 + v4;0.0710798
BParser_OLD;44;3 * v1 + cs1 * v2 + v3 + 2.5 * v4;0.14329150000000002
C++;0;-v1;0.0240393
C++;1;v1 + v2;0.03183565
C++;2;v1 - v2;0.0317441
C++;3;v1 * v2;0.030562350000000002
C++;4;v1 / v2;0.04836675
C++;5;(v1 == v2);0.038544049999999996
C++;6;v1 != v2;0.034675349999999994
C++;7;v1 < v2;0.03206425
C++;8;v1 <= v2;0.03464845
C++;9;v1 > v2;0.038405
C++;10;v1 >= v2;0.03520585
C++;11;not (v1 == v2);0.0347558
C++;12;v1 or v2;0.06018295
C++;13;v1 and v2;0.05918745
C++;14;abs(v1);0.02444605
C++;15;sqrt(v1);0.0807957
C++;16;exp(v1);0.2783505
C++;17;log(v1);0.2249365
C++;18;log10(v1);0.362046
C++;19;sin(v1);0.521725
C++;20;sinh(v1);0.369657
C++;21;asin(v1);0.3895155
C++;22;cos(v1);0.542895
C++;23;cosh(v1);0.3377865
C++;24;acos(v1);0.3815905
C++;25;tan(v1);0.6953739999999999
C++;26;tanh(v1);0.121663
C++;27;atan(v1);0.31251
C++;28;ceil(v1);0.0654428
C++;29;floor(v1);0.06672215000000001
C++;30;isnan(v1);0.03607905
C++;31;isinf(v1);0.0427391
C++;32;sgn(v1);0.035788
C++;33;atan2(v1, v2);0.701638
C++;34;maximum(v1, v2);0.03168725
C++;35;minimum(v1, v2);0.0320617
C++;36;v1 % v2;0.177515
C++;37;v1 ** v2;0.5444475
C++;38;v3 if v1 == v2 else v4;0.042966000000000004
C++;39;cv1 + v1;0.03229465
C++;40;cs1 - v1;0.02549365
C++;41;cs1 * v1;0.03075995
C++;42;cv1 / v1;0.048969399999999996
C++;43;v1 + v2 + v3 + v4;0.050398750000000006
C++;44;3 * v1 + cs1 * v2 + v3 + 2.5 * v4;0.0578245
